TipoCredor,ClassificacaoCredor,NacionalOuInternacional,DepositoJudicialCredor,DividaTotalCredor,DividaAdiantadaCredor,PrimeiraParcelaAdiantamentoCredor,SegundaParcelaAdiantamentoCredor,RestantePagoConformePlanoCredor,ModoPagamento,PrecisaAdvogado,TipoProcesso,KitProcesso,ParticipouMediacao,Resultado
2.0,1.0,1.0,2.0,1052.0,1052.0,947.0,105.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1050.0,1050.0,945.0,105.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2260.0,2260.0,2034.0,226.0,0.0,2.0,1.0,3.0,4.0,2.0,2
2.0,1.0,1.0,2.0,2486.0,2486.0,2238.0,249.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2486.0,2486.0,2238.0,249.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2956.0,2956.0,2661.0,296.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,222.0,222.0,200.0,22.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,3.0,1.0,2.0,5043.0,5043.0,4539.0,504.0,0.0,2.0,1.0,3.0,20.0,2.0,2
2.0,3.0,1.0,2.0,5043.0,5043.0,4539.0,504.0,0.0,2.0,1.0,3.0,20.0,2.0,2
2.0,1.0,1.0,2.0,3000.0,3000.0,2700.0,300.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2790.0,2790.0,2511.0,279.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2101.0,2101.0,1890.0,210.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2055.0,2055.0,1849.0,205.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2043.0,2043.0,1839.0,204.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1950.0,1950.0,1755.0,195.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1950.0,1950.0,1755.0,195.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,4112.0,4112.0,3701.0,411.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,12404.0,12404.0,11164.0,1240.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2001.0,2001.0,1801.0,200.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,8968.0,8968.0,8071.0,897.0,0.0,2.0,1.0,3.0,6.0,1.0,2
2.0,1.0,1.0,2.0,3517.0,3517.0,3165.0,352.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3087.0,3087.0,2778.0,309.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,3087.0,3087.0,2778.0,309.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1180.0,1180.0,1062.0,118.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2645.0,2645.0,2381.0,265.0,0.0,2.0,2.0,3.0,21.0,2.0,2
2.0,1.0,1.0,2.0,169.0,169.0,152.0,17.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,58.0,58.0,52.0,6.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2050.0,2050.0,1845.0,205.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1545.0,1545.0,1391.0,155.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,2.0,2.0,17.0,1.0,2
2.0,1.0,1.0,2.0,10058.0,10058.0,9052.0,1006.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2082.0,2082.0,1874.0,208.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,3053.0,3053.0,2748.0,305.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,7240.0,7240.0,6516.0,724.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2333.0,2333.0,2099.0,233.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1081.0,1081.0,973.0,108.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3005.0,3005.0,2705.0,301.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,265.0,265.0,239.0,27.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,2717.0,2717.0,2445.0,272.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3003.0,3003.0,2703.0,300.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2059.0,2059.0,1853.0,206.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,8133.0,8133.0,7320.0,813.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,187.0,187.0,168.0,19.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2541.0,2541.0,2287.0,254.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,3000.0,3000.0,2700.0,300.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1703.0,1703.0,1533.0,170.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1091.0,1091.0,982.0,109.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1221.0,1221.0,1099.0,122.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1060.0,1060.0,954.0,106.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2506.0,2506.0,2255.0,251.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,174.0,174.0,157.0,17.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,267.0,267.0,240.0,27.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3133.0,3133.0,2820.0,313.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,12263.0,12263.0,11037.0,1226.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,12263.0,12263.0,11037.0,1226.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,3.0,1.0,2.0,2109.0,2109.0,1898.0,211.0,0.0,2.0,1.0,3.0,20.0,2.0,2
2.0,1.0,1.0,2.0,2060.0,2060.0,1854.0,206.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1592.0,1592.0,1433.0,159.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,516.0,516.0,464.0,52.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,516.0,516.0,464.0,52.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,2003.0,2003.0,1803.0,200.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,5055.0,5055.0,4550.0,506.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3749.0,3749.0,3374.0,375.0,0.0,2.0,1.0,3.0,20.0,2.0,2
2.0,1.0,1.0,2.0,508.0,508.0,457.0,51.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2053.0,2053.0,1848.0,205.0,0.0,2.0,1.0,3.0,4.0,2.0,2
2.0,1.0,1.0,2.0,3862.0,3862.0,3476.0,386.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1253.0,1253.0,1128.0,125.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1064.0,1064.0,958.0,106.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,5002.0,5002.0,4501.0,500.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,5002.0,5002.0,4501.0,500.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,5002.0,5002.0,4501.0,500.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3132.0,3132.0,2819.0,313.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,4239.0,4239.0,3815.0,424.0,0.0,2.0,1.0,2.0,4.0,2.0,2
2.0,1.0,1.0,2.0,4239.0,4239.0,3815.0,424.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,3.0,1.0,2.0,195.0,195.0,176.0,20.0,0.0,2.0,1.0,3.0,20.0,2.0,2
2.0,1.0,1.0,2.0,2144.0,2144.0,1930.0,214.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,6504.0,6504.0,5854.0,650.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2584.0,2584.0,2326.0,258.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1751.0,1751.0,1576.0,175.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,10272.0,10272.0,9245.0,1027.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1274.0,1274.0,1146.0,127.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,6133.0,6133.0,5519.0,613.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1100.0,1100.0,990.0,110.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1303.0,1303.0,1173.0,130.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,401.0,401.0,361.0,40.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3333.0,3333.0,3000.0,333.0,0.0,2.0,2.0,3.0,21.0,2.0,2
2.0,1.0,1.0,2.0,2573.0,2573.0,2316.0,257.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1100.0,1100.0,990.0,110.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3076.0,3076.0,2768.0,308.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2097.0,2097.0,1887.0,210.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1501.0,1501.0,1351.0,150.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,26.0,26.0,23.0,3.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,8106.0,8106.0,7295.0,811.0,0.0,2.0,1.0,3.0,20.0,2.0,2
2.0,1.0,1.0,2.0,4017.0,4017.0,3616.0,402.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,10.0,10.0,9.0,1.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,253.0,253.0,227.0,25.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1583.0,1583.0,1425.0,158.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2038.0,2038.0,1834.0,204.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2345.0,2345.0,2111.0,235.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1551.0,1551.0,1395.0,155.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1300.0,1300.0,1170.0,130.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1300.0,1300.0,1170.0,130.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,6563.0,6563.0,5907.0,656.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1431.0,1431.0,1288.0,143.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,36.0,36.0,32.0,4.0,0.0,2.0,1.0,2.0,19.0,1.0,2
2.0,1.0,1.0,2.0,1392.0,1392.0,1252.0,139.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2036.0,2036.0,1832.0,204.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,9556.0,9556.0,8601.0,956.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2018.0,2018.0,1816.0,202.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1559.0,1559.0,1403.0,156.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3150.0,3150.0,2835.0,315.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2141.0,2141.0,1927.0,214.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,4073.0,4073.0,3666.0,407.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3176.0,3176.0,2858.0,318.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,2.0,2.0,8.0,2.0,2
2.0,1.0,1.0,2.0,1338.0,1338.0,1205.0,134.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2665.0,2665.0,2399.0,267.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,176.0,176.0,158.0,18.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1255.0,1255.0,1130.0,126.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1636.0,1636.0,1472.0,164.0,0.0,2.0,2.0,2.0,17.0,2.0,2
1.0,1.0,1.0,2.0,44000.0,44000.0,39600.0,4400.0,0.0,1.0,2.0,1.0,26.0,2.0,2
2.0,1.0,1.0,2.0,1019.0,1019.0,917.0,102.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2641.0,2641.0,2377.0,264.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2135.0,2135.0,1922.0,214.0,0.0,2.0,1.0,3.0,4.0,2.0,2
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1863.0,1863.0,1677.0,186.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,3083.0,3083.0,2775.0,308.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,5100.0,5100.0,4590.0,510.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1060.0,1060.0,954.0,106.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,500.0,500.0,450.0,50.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2027.0,2027.0,1824.0,203.0,0.0,2.0,2.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2070.0,2070.0,1863.0,207.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3118.0,3118.0,2806.0,312.0,0.0,2.0,1.0,2.0,19.0,1.0,2
2.0,1.0,1.0,2.0,3118.0,3118.0,2806.0,312.0,0.0,2.0,1.0,2.0,19.0,1.0,2
2.0,1.0,1.0,2.0,1635.0,1635.0,1471.0,163.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,5000.0,5000.0,4500.0,500.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3119.0,3119.0,2807.0,312.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,5234.0,5234.0,4710.0,523.0,0.0,2.0,1.0,3.0,4.0,2.0,2
2.0,1.0,1.0,2.0,3649.0,3649.0,3284.0,365.0,0.0,2.0,1.0,3.0,4.0,2.0,2
2.0,1.0,1.0,2.0,5018.0,5018.0,4517.0,502.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1950.0,1950.0,1755.0,195.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1950.0,1950.0,1755.0,195.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,3045.0,3045.0,2741.0,305.0,0.0,2.0,2.0,3.0,21.0,2.0,2
2.0,1.0,1.0,2.0,1038.0,1038.0,934.0,104.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1029.0,1029.0,926.0,103.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2313.0,2313.0,2082.0,231.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3000.0,3000.0,2700.0,300.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2931.0,2931.0,2638.0,293.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1629.0,1629.0,1466.0,163.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,257.0,257.0,231.0,26.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,7106.0,7106.0,6395.0,711.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,57.0,57.0,51.0,6.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3250.0,3250.0,2925.0,325.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2394.0,2394.0,2155.0,239.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,39.0,39.0,35.0,4.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1571.0,1571.0,1413.0,157.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,240.0,240.0,216.0,24.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,300.0,300.0,270.0,30.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2101.0,2101.0,1891.0,210.0,0.0,2.0,1.0,3.0,4.0,2.0,2
2.0,1.0,1.0,2.0,1055.0,1055.0,950.0,106.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,3.0,1.0,2.0,2048.0,2048.0,1843.0,205.0,0.0,2.0,1.0,2.0,20.0,2.0,2
2.0,1.0,1.0,2.0,3899.0,3899.0,3509.0,390.0,0.0,2.0,2.0,3.0,17.0,1.0,2
2.0,1.0,1.0,2.0,3899.0,3899.0,3509.0,390.0,0.0,2.0,2.0,3.0,17.0,1.0,2
2.0,1.0,1.0,2.0,2155.0,2155.0,1939.0,215.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2126.0,2126.0,1914.0,213.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3236.0,3236.0,2912.0,324.0,0.0,2.0,1.0,2.0,4.0,2.0,2
2.0,1.0,1.0,2.0,3064.0,3064.0,2758.0,306.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,5410.0,5410.0,4869.0,541.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,4971.0,4971.0,4474.0,497.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1312.0,1312.0,1181.0,131.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1035.0,1035.0,932.0,104.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1240.0,1240.0,1116.0,124.0,0.0,2.0,2.0,3.0,17.0,1.0,2
2.0,1.0,1.0,2.0,1032.0,1032.0,929.0,103.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,3137.0,3137.0,2823.0,314.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,73.0,73.0,66.0,7.0,0.0,2.0,2.0,2.0,21.0,2.0,2
2.0,1.0,1.0,2.0,546.0,546.0,491.0,55.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,3344.0,3344.0,3010.0,334.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,24854.0,24854.0,22369.0,2485.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,3.0,1.0,2.0,1034.0,1034.0,931.0,103.0,0.0,2.0,1.0,3.0,20.0,2.0,2
2.0,1.0,1.0,2.0,300.0,300.0,270.0,30.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,32.0,32.0,29.0,3.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,2164.0,2164.0,1948.0,216.0,0.0,2.0,2.0,3.0,17.0,2.0,2
2.0,1.0,1.0,2.0,1031.0,1031.0,928.0,103.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,764.0,764.0,687.0,76.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,553.0,553.0,498.0,55.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,8417.0,8417.0,7575.0,842.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2767.0,2767.0,2491.0,277.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1684.0,1684.0,1516.0,168.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1143.0,1143.0,1028.0,114.0,0.0,2.0,2.0,3.0,8.0,2.0,2
2.0,1.0,1.0,2.0,2070.0,2070.0,1863.0,207.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2459.0,2459.0,2214.0,246.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1635.0,1635.0,1472.0,164.0,0.0,2.0,1.0,2.0,19.0,1.0,2
2.0,1.0,1.0,2.0,4149.0,4149.0,3734.0,415.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,5000.0,5000.0,4500.0,500.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2126.0,2126.0,1914.0,213.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,3811.0,3811.0,3430.0,381.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1570.0,1570.0,1413.0,157.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1655.0,1655.0,1490.0,166.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,8323.0,8323.0,7490.0,832.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1563.0,1563.0,1407.0,156.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,69.0,69.0,62.0,7.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,4001.0,4001.0,3601.0,400.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2037.0,2037.0,1833.0,204.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1552.0,1552.0,1397.0,155.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1050.0,1050.0,945.0,105.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1492.0,1492.0,1343.0,149.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1492.0,1492.0,1343.0,149.0,0.0,2.0,1.0,2.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1784.0,1784.0,1606.0,178.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2001.0,2001.0,1801.0,200.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,2001.0,2001.0,1801.0,200.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,2001.0,2001.0,1801.0,200.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,2001.0,2001.0,1801.0,200.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,2001.0,2001.0,1801.0,200.0,0.0,2.0,1.0,3.0,19.0,1.0,2
2.0,1.0,1.0,2.0,1077.0,1077.0,969.0,108.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,9933.0,9933.0,8940.0,993.0,0.0,2.0,1.0,3.0,19.0,2.0,2
2.0,1.0,1.0,2.0,905.0,905.0,815.0,91.0,0.0,2.0,1.0,3.0,6.0,2.0,2
2.0,1.0,1.0,2.0,2122.0,2122.0,1910.0,212.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,2645.0,2645.0,2381.0,265.0,0.0,2.0,2.0,2.0,17.0,2.0,2
2.0,1.0,1.0,2.0,527.0,527.0,474.0,53.0,0.0,2.0,1.0,2.0,19.0,2.0,2
2.0,1.0,1.0,2.0,1665.0,1665.0,1498.0,167.0,0.0,2.0,1.0,3.0,19.0,2.0,2
